session,speaker,global_timestamp_sec,transcript
2021_06_10_SLU_S1,Smadar Naoz,823.0,"Uh, that's a good question. So it really depends. I think that if there are if there are tides and tidal heating, it can happen actually pretty quickly or very slowly. So it can happen it depends it depends first on our our our uncertainty of exactly how tides work. It also depends what is forcing the the migration, right? So if I'm moving a system from uh two orders of magnitude in semi major axis, like we're thinking that how Jupiters are moving around to become hot Jupiters, imagine that Jupiter has a moon with it, the entire system is moving and changing the energy by two orders of magnitude."
2021_06_10_SLU_S1,Stilianos Louca,638.0,"One thing one modern example is heterosis in cyano. Uh, you're right that the the oxygen is is it would be uh, you know, it's a toxin in the sense that it it prevents nitrogen fixation. Uh, and yet there's so many other organisms that that could use it, but nevertheless, those cyano, their solution was to actually compartmentalize oxygen production and nitrogen fixation. Uh, so even though oxygen is so useful to many other organisms including themselves."
2021_06_10_SLU_S1,Niki Parenteau,996.0,"Yes, thank you guys. We're all fabulous. Thank you Jeff."
2021_06_11_SLU_S12,Daniel Huber,686.0,Yeah.
2021_06_11_SLU_S12,Lisa Kaltenegger,745.0,"Oh, good thinking. Yes, should we find a note taker first?"
2021_06_11_SLU_S12,Lisa Kaltenegger,788.0,"3.2, right?"
2021_06_11_SLU_S12,Meredith MacGregor,1038.0,"Yeah, that's really cool. I did not actually know that either."
2021_06_11_SLU_S12,Daniel Huber,1190.0,"So it is it's it's metal poor and enhanced in in alpha elements. So it is um yeah, I think we're estimated in."
2021_06_11_SLU_S12,Andrew Vanderburg,911.0,"Well, radial velocities are pushing out to Jupiter. Right. Um, microlensing will get the further planets."
2021_06_11_SLU_S12,Meredith MacGregor,663.0,"Yeah, I mean I feel like there's some complexities that right like like on one hand, I think almost every disc we look at now, there's just like rings and gaps all the way down. It seems to be completely ubiquitous that every disc is just like full of structure. But then I think there's more complexities to that. And like I've been really interested in, you know, differences between like A type stars and later type stars because the A type stars are where we find all these giant directly image planets and they seem to have some slightly different disc properties like they hang on to gas for a lot longer and they have more massive discs and it seems like they might even have like different collisional properties and size distributions of bodies in their discs and so, you know, like the reach there would be to say, you know, I bet you could try and say something about like planet formation efficiency around different spectral type stars, you know, based on a variety of properties and my instinct is that there should be something there, but that we haven't gotten there yet."
2021_06_11_SLU_S12,Lisa Kaltenegger,867.0,"I think you would say that that sorry, that at the exoplanet modeling thing we just assume or mostly most people assume an isothermal atmosphere with like a certain composition and then you can say something."
2021_06_11_SLU_S12,Andrew Vanderburg,864.0,[garbled]
2021_06_11_SLU_S12,Keith Hawkins,927.0,[garbled]
2021_06_11_SLU_S12,Noah Planavsky,941.0,Um I mean I think it would be tough to to to I mean it would be tough to say conclusively that you do have a a lava world or not from an atmospheric signature. But I think the idea of course if you have a molten world that your volatile load is going to be in your in your atmosphere some of whatever portions we retained at least is is totally is totally fair.
2021_06_11_SLU_S12,Andrew Vanderburg,633.0,"uh learn about kind of the impacts or the architectures so we can then study the impacts of those architectures on habitability. Then we started talking about um shared chemistry between different planets in the same uh way that happens in the outer solar system and moon systems. Um then we talked a little bit about um the abundances of stars and um connecting that with the abundance of planets. We talked a little bit about this in a different order. Um so we talked about the condensation temperature uh work that's been done. We talked about um spectra of lava worlds, uh white dwarf planet debris. Um and then we just recently talked about the galactic habitable zone. What do people think are the most important things that we should discuss with the group?"
2021_06_11_SLU_S12,Andrew Vanderburg,650.0,"Yeah, Titan, Titan is the one solar system moon with a denser atmosphere than Earth."
2021_06_11_SLU_S12,Keith Hawkins,845.0,"Oh yeah, you could do it for tons of stuff in G stars."
2021_06_11_SLU_S3,Timothy W Lyons,659.0,"There's been an awful lot of discussion about exoplanets, but we're not limited to that of course. Um so we should think of take a wide scope in in how we view these things. How and when does does did life establish a biosphere? All origins are local by definition. How does primordial biology diversify to a point where it is robust and detectable on a planetary scale? Microbial evolution on the early earth, how did microbes spread across the early earth and affect biogeochemical cycling, evolution? How have successive waves of evolutionary innovation altered the structure and function of our planet? How long does it take our prebiotic chemistry to become biochemistry? Are there ways of bounding this problem on earth? Does the length of evolutionary time necessary for life to influence a planet's atmosphere depend on the planet's properties such as the amount of liquid water present on the surface, the thickness of the planet's atmosphere, etcetera. Okay, well now we're done, we're out of our time. So it's good to see you all. So, so that's a pretty tall order and we can unpack that a little bit. Um but before we start unpacking, let's let's go ahead and do those those introductions and don't forget to unmute yourself."
2021_06_11_SLU_S3,Shannon Mackenzie | JHU APL,956.0,Great.
2021_06_11_SLU_S3,Timothy W Lyons,676.0,Okay.
2021_06_11_SLU_S3,Timothy W Lyons,1138.0,Right.
2021_06_11_SLU_S3,Meredith MacGregor,670.0,"Um, you sort of said exactly what I was going to try and say in response to Rika because um, I I work on planetary system formation and trying to understand and look at these discs where something like late heavy bombardment would be actually happening now. Um, because we can see that around other planetary systems, right? So we can go and we can image these discs that are, you know, tens of millions to hundreds of millions to billions of years old and we can actually see the dynamics of them um in real time. And so um, the different look at late heavy bombardment instead of just looking at the crater counts but trying to understand like the dynamics of planetary systems and discs. Um, and it's complicated and tricky. Um, there's a few things that I think are interesting and of note here and that, you know, our solar system actually has a lot less excess stuff hanging around in it than the typical exoplanetary system. Um, so um, we have a disc that remains, which is the Kyper belt and the asteroid belt and it's pretty mass poor and by mass poor I mean like orders of magnitude less comets and asteroids than, you know, the typical exoplanetary system that we look at. Um, so it's sort of an interesting case to consider in terms of like, you know, whether we had a late heavy bombardment, but when we look at exoplanetary systems, we're looking at a completely different dynamic. There's just so much more stuff, which means more collisions, which means more dynamics, which means more things getting thrown around. Um, and I I'm really always struck from an astrophysical perspective by kind of how things like this can both be necessary but also incredibly harmful, right? Like this is a lot of things that I work on, you know, like discs in terms of bringing water to the planet in the first place, but then, you know, too many impacts and you start killing things or stellar flares might be necessary to give you UV, but maybe that's too much and you start destroying things. And so my question then has always been like, you know, I can study these from astrophysical phenomenon and I can come up with rates and predictions and dynamics and things like that, but then, you know, how robust is life actually? Because I don't have a good sense for that. Like can life handle an increase of some amount or not, right? And and that's I'm really curious to hear from biologists like, you know, how robust is life in actuality to these sorts of transient events."
2021_06_11_SLU_S3,Timothy W Lyons,918.0,"It depends on where you are, right? If it's an exoplanet, it's going to be a microbial byproduct. It's going to be a gas in an atmosphere. Um and almost all of these gases have abiotic sources as well, right? So one of the things for earth is this transition from impact related serpentinization and a wide range of abiotic processes that yield methane to when to when life took over. Um so it's a question of do you need life to get a lot of methane or can geology do that?"
2021_06_11_SLU_S3,Stilianos Louca,1053.0,Um.
2021_06_11_SLU_S3,Rika Anderson,999.0,"So I have a question actually, that's really interesting because so you're saying that the larger stars we probably don't have we're not going to have much luck there because they're so short lived. But then on the other end of the spectrum, we have M stars which are incredibly long lived, but from what I understand because they're so close, they're going to be tidally locked and so you may end up with only a small ring of habitability around the edges."
2021_06_11_SLU_S3,Timothy W Lyons,1024.0,tidally locked planet. I've never really thought about that before. Um why would it why would there not be winds and atmospheric mixing? What what are the pressure gradients atmospherically? Have people worked on that?
2021_06_11_SLU_S3,Timothy W Lyons,629.0,"Yeah, I mean techno signatures there's a wide range and there's a pretty big community that cares about that includes things like like gases in the atmosphere that would by our understanding not have a biological source. There are light relationships, there are many things, radio signals. Um, but there are also other classes of things like the red edge which can be very strongly related to terrestrial biomass um on our planet, grasses and trees and the like vegetation on land areas, uh algae in the ocean. So there are pigment classes as well. Many of the much of the focus has been on bacterial pigments in the surface ocean as being potentially detectable. That's a challenging field but it's certainly a possibility. There would be other things living in the ocean that might be detectable in a pigment sense. Look at chlorophyll on our own planet. Um, so a lot of it is is prokaryotic uh and impacts on atmospheric gases but it's not exclusively that. Um, if would someone else like to say something we have actually only about five minutes and I it's this would be the time where I would ask Jen if you have uh in an organized sense things that you want to be able to report out."
2021_06_11_SLU_S3,Timothy W Lyons,695.0,Okay.
2021_06_10_SLU_S6,Anat Shahar,607.0,Yes.
2021_06_10_SLU_S6,Mathieu Lapotre,865.0,"Um it's a it's a very good question and it's I don't think it's one that has a an easy answer, right? Because life can do both. It can enhance erosion and it can uh uh also slow it down. It depends what part of landscape you're at and what kind of biological process you're looking into. Uh if you're on a hill slope and you have trees that tend to fall, you know, they'll promote slowly erosion. Um but if you colonize a flood plane with um you know, shrubs, you're going to stabilize the banks and prevent erosion. Um microbes tend to stabilize things as well, but they can also promote uh and accelerate um silicate weathering, right? So there is kind of this dual um effect that life can have on on erosion, yeah."
2021_06_10_SLU_S6,Morgan Cable,599.0,"last point I wanted to bring up was just like you're doing an Institute bio signature detection um you know campaign, you would want to include multiple independent tests uh for life. And so some of the tests that Matthew is proposing could certainly fall on that list. And so I think if we are able to come up with you know a handful of completely orthogonal techniques to interrogate a world on a planetary scale in this context that that could also be very powerful."
2021_06_10_SLU_S6,Mathieu Lapotre,765.0,"Well, so going back to um our ability to so I guess beyond our ability to detect uh to detect it in the sense of, you know, is there enough life that we can see it? Um, I guess it kind of goes back to uh one of the keynotes which we kind of need to understand what the default of that planet would be if there was not if there wasn't life, right? In order to be able to um say something because because some planets might have some indicator of that could be interpreted as biotic, but on that planet it's completely abiotic, right? And so we kind of need to first develop an understanding of what should this planet look like if there was no life and then try to identify deviations from from that state."
2021_06_10_SLU_S6,Christopher Hamilton,945.0,"I don't think there I mean there's always one out there, right? That there's a planet that would have begun in an oxidizing state as opposed to a reducing state but but I think that would be an extraordinary exception and not the not the norm."
2021_06_10_SLU_S6,Laura Schaefer,1032.0,one
2021_06_10_SLU_S6,Gregory Fournier,1079.0,"As as far as we understand, the reason why it accumulates on earth and we get this battery where we have all this buried reduced carbon and this very oxidized atmosphere is because is because there's a means for efficient burial of organic carbon over large geological time scales."
2021_06_10_SLU_S6,Christopher Hamilton,773.0,"So, um there are some fundamental differences. Ocean worlds might get a head start, but they might actually be capped in terms of the complexity just because they're they're missing some of these other environmental niches that that are needed uh both from a uh evolutionary standpoint but also just for the uh biogeochemical uh complexity that would be present on that world and therefore biomarkers."
2021_06_10_SLU_S6,Anat Shahar,802.0,"Not ranting, it's very interesting. It's great."
2021_06_10_SLU_S6,Anat Shahar,607.0,"Yes, comparative planetology, that's right. Planet size and there was a lot of discussion about initial conditions of those planets. That's right."
2021_06_10_SLU_S6,Shannon MacKenzie,928.0,"But if it's more like Mars, the the dust storms are like more global, whereas Titan it was this patchy thing."
2021_06_10_SLU_S7,Shawn Domagal,775.0,And then that might help people frame or put into context their introduction because I think what would be great is if people could talk about how they approach the question that I'm just about to mention.
2021_06_10_SLU_S7,Shawn Domagal,821.0,"Popcorn is like you all decide who you call on the next person to to talk. Oh, that's nice. Until everyone's spoken. So G, you you pick who goes next."
2021_06_10_SLU_S7,Daniel Huber,863.0,"Um but I think a lot about uh sort of the connection between stars and exoplanets. I hear a bit of feedback. I'm not sure if you do that too. So anyway, I'll keep going. Um and so in terms of bio signatures, I don't necessarily, you know, look for bio signatures myself, but I think about um the uh again, the connection between how can we use properties of stars who we might find exoplanets around um to inform the probability of actually detecting our planets with bio signatures on them."
2021_06_10_SLU_S7,Nathaniel Gabor,681.0,"And and and all of those, right? You would say it would have to have A B C D and E. And so that to me is like a really interesting way to think about biosignatures is actually predicting uh beforehand that life would be on a given planet with some basic inputs. And I think that's really challenging, but that would be the the kind of uh that would be the the holy grail, I think for me. That would be really interesting."
2021_06_10_SLU_S7,Betül Kaçar,898.0,Paula.
2021_06_10_SLU_S7,Timothy W Lyons,801.0,ramped up a bit when we start to bring samples back from Mars but we'll be relatively simple observations and and and have the confidence that we need given how hard it is to do even on early earth. So what would be the what would be the perfect thing if you could find it within the limits of technical abilities now and as we foresee in coming decades.
2021_06_10_SLU_S7,Nathaniel Gabor,820.0,"Well, I mean that there's I don't think there's not any that you would call specifically um a bio signature other than how it correlates to other things. So for instance like um if I saw that there were uh there was some particular way that climate was being altered."
2021_06_10_SLU_S7,Maggie Osburn,900.0,"And then as more of a microbial ecologist, you know, one of the hats I wear some days, um, there's this concept of bio reticulation or patterning that is characteristic of biology looking at more of like like the kind of hand sample scale, you know, so it's like what can you see from from far space from orbital space from outcrop scale down a hand sample scale down to microbe scale. And so we're talking about detectability across a range of spatial and sometimes temporal scales. Um, and so what I was bringing up in the in the chat was this idea of these reticulated structures um and particularly in places like caves and in the subsurface where we don't have photosynthesis happening, um, something one thing we do still get is this weird organization, like spatial organization of biomass and other kinds of signatures um in terms of Amanda brought on the idea of like, you know, what what sorts of element and um sort of polymer signatures are correlative to those spatial distributions."
2021_06_10_SLU_S7,Richard Wiener,766.0,"They extended it to 11:50, so I'll broadcast uh right now something about that."
2021_06_10_SLU_S7,Timothy W Lyons,890.0,"I I would just add that I think the comparative planetology of Venus, Earth and Mars is incredibly fruitful because from a distance certainly Venus and Earth look the same until you start getting atmospheres and there's a lot to be learned about how they both went bad and we didn't. Um right? Because they probably started in very similar places."
2021_06_11_SLU_S2,Amanda Stockton,818.0,and we would expect more enrichment of heavier isotopes if it's more of a thermodynamic process with radical chemistry. Is that am I delineating this correctly?
2021_06_11_SLU_S2,Amanda Stockton,903.0,So
2021_06_11_SLU_S2,Maggie Osburn,917.0,"the risk of further steering this towards my own thoughts. Um I'll tell you about a project that I I just got funded um that obviously is is NSF fundable so therefore not crazy enough but could be a feeder. So it's um doing carbon, nitrogen and hydrogen isotopes of amino acids derived from uh protein from subsurface ecosystems essentially to track different parts of trophic relationships between microbes within deep subsurface environments. And the reason to do that is because the input carbon, hydrogen and nitrogen comes from different places and as many of you know, of course, when these amino acids are being synthesized, it's going through different biochemical pathways. And so nitrogen isotopes are canonically used to track fractionation, uh trophic ladders, uh hydrogen isotopes reflect something about water, but also something about central metabolism, um whereas carbon isotopes are fairly complex in amino acid uh space. And so it's possible to measure all three. Um there's also people doing and not me, but people with bigger mass specs um who are doing um position specific isotopes. So like what does this particular carbon look like on this amino acid? Um that work is still very hard. So you have to be like, I'm going to focus just on glycine and glycine from this pool and um selecting that out. But part of me like listening to to Jay talk um about, you know, uh proteinzation and sort of doing some of these things abiotically, I would be really interested to think about sort of the the discrimination of an abiotic system compared to the discrimination of a biological system while polymerizing amino acids because that's what both of those systems do. So you can think about simple microbial systems compared to fully abiotic systems and somewhere in between."
2021_06_11_SLU_S2,Amanda Stockton,1103.0,"And um I'm pretty sure that we have that sort of data from uh Maggie and Morgan. I don't know if you guys looked directly at amino acids, but maybe that's in the literature. I'm seeing some nods. So if we were then able to apply some of these um tools that we use in biology to um understand how different groups are different from each other um with different correlations and things like that, would we be able to perhaps piece apart what at least on earth looks like living versus non-living um and what is prebiotic on the way to to living if we're doing some of these more directed evolution type experiments with or chemical evolution type experiments?"
2021_06_11_SLU_S2,Andro Rios,742.0,"So analogous to what um like Glavin and them are doing with the the extensive alteration of the meteorites compared to an antimeric enrichment of amino acids. But in your case you're talking about the the history of which is this is good. Yeah, I mean I don't know, it sounds like this is something that someone could have done before, but maybe not. Maybe it's something that's that's that's something that is possible. But yeah, the the history of the aquis alteration and map it out according to uh the the isotopic enrichment. That sounds like something that's quite feasible. It looks like you froze, I don't know or maybe I froze."
2021_06_11_SLU_S2,Eliza Kempton,597.0,"of multiple molecules, I mean ones that you mentioned, methane, CO, CO2, um, and at very high spectral resolution, those those isotopic lines do they they they separate. Um, the question though, I mean I don't think anyone's done this yet really is um, is is to look at the magnitude of expected signatures. Um, I mean so we can, you know, Natasha as well like you know, we can simulate if there was an input, we could simulate it and see uh what the what the expected observable signature is, what the magnitude is and and exactly how far off from I mean it's not uh not going to be detectable today, but how far off are we from it is is there a measurement that one could make with a 30 meter class telescope or is this going to require uh you know, 100 meter telescope, something something, you know, far off in the future. It would be interesting to look into. We just basically need the predictions on our end."
2021_06_11_SLU_S2,Morgan Raven,835.0,"Well, I feel like this is probably relatively far off, but this is my sulfur bias coming through basically is I'm thinking about how might you actually get multiple sulfur bearing phases lofted up into the atmosphere that would be at high enough detection to ever see and some of them might be like cloud condensation nuclei or something like that. Um, sulfate aerosols, things like that."
2021_06_11_SLU_S2,Tori Hoehler,861.0,"Yeah, I was going to say Morgan"
2021_06_11_SLU_S2,Morgan Raven,919.0,Morgan
2021_06_11_SLU_S2,Tori Hoehler,881.0,"I think I think there's a really neat observation in there, which is that that these two fields have have almost necessarily sort of developed to think in very different ways about these things, right? Because the observables are are so different. And in the case of what you can observe in exoplanet science, I think, you know, the information content is really in the system, not in the individual molecules necessarily that you're looking at and and so, you know, that's that's where you begin to see the patterns or, you know, or in observing multiples of those systems and in situ, we look at things often in a very different way where the information can be in an individual observation."
2021_06_11_SLU_S2,Amanda Stockton,971.0,Okay.
2021_06_11_SLU_S2,Amanda Stockton,1087.0,They're done in the radio.
2021_06_11_SLU_S2,Jay Forsythe,1137.0,Go ahead.
2021_06_11_SLU_S2,Eliza Kempton,618.0,"your instruments are probably at very I mean you're you're looking at incredibly high spectral resolution, um, which we which we can now do for exoplanet atmospheres, uh, the technique so far is really limited to hot giant planets. Um, but it was what Natasha was saying that you're still the the signal like you don't you don't get this like exquisite beautiful spectrum where you can just see all the lines, you get something that's like stuck in the noise underneath the fact that what you're primarily seeing is the star. Um, and so you make a template spectrum that has, you know, that that has like the various isotopologues that you think might be present and you cross correlate against the noise and by leveraging the the the power of the entire broad spectrum, you get out a signal, you get out, you know, there's there's there's a match and there's a better match with one with one template than another. So it it is it is possible. I'm I'm on a paper right now that has that that potentially has a um a isotope measurement in a but in like a hot Jupiter atmosphere, um, and it's easy it's it's like it's CO, it's like the easiest molecule to go after. Um, so it's it's the the concept is being proven."
2021_06_11_SLU_S2,Tori Hoehler,1017.0,"Oh, sorry."
2021_06_11_SLU_S2,Tori Hoehler,645.0,Okay.
2021_06_11_SLU_S2,Tori Hoehler,787.0,"Yes, I think we have to have some big summary points and then we need to put that into the the presentation."
2021_06_11_SLU_S13,Tori Hoehler,701.0,You do have a buy.
2021_06_11_SLU_S13,Jeffrey Marlow,704.0,"Jeff, you're claiming a buy also."
2021_06_11_SLU_S13,Tori Hoehler,733.0,"Terrible, spectacular, you know, it's it's all it's all a continuum."
2021_06_11_SLU_S13,Timothy W Lyons,882.0,"Although an anaerobic environment's not really an extreme, you know."
2021_06_11_SLU_S13,Timothy W Lyons,812.0,"any of them, but maybe the most recent one."
2021_06_11_SLU_S13,Timothy W Lyons,1036.0,"Amanda, could you talk a little bit about the range of conditions? So the thing that keeps jumping into my head is temperature. Um so I mean in terms of parameters that can turn down turn off these organic reactions or shift one from one to another."
2021_06_11_SLU_S13,Amanda Stockton,626.0,Right.
2021_06_11_SLU_S13,Amanda Stockton,713.0,"Okay, that is a wonderful question. And I don't necessarily claim that I have the expertise to address it fully, but I can take a stab. Um, so I really like this idea of sliding that temperature extreme up to the point where chemical um recognition now becomes more covalent than Vander walls interactions. Um, you you could envision a world like that where like double bonds are the main background uh backbone that is holding things together. Um, but uh recognition comes through covalent bonds type of a thing. That's a total pipe dream. I don't know that that could ever possibly exist. But could you calculate from thermodynamics the limit at which you could no longer get a carbon carbon double bond, a carbon carbon single bond, a carbon carbon triple bond? Yes, that that is calculable."
2021_06_11_SLU_S13,Aaron Engelhart,985.0,Go ahead.
2021_06_11_SLU_S13,Leslie Rogers,745.0,"Yeah, the terminology is kind of a mess and different papers use different terminology. Um, but yeah, the I guess you'd be more probably more correct calling kind of the planets between one and 1.5, 1.6, 1.7 earth radii kind of super earth because they might be kind of scaled up rocky planets. And then the ones larger kind of from 1.6 to four earth radii kind of Neptunes or sub Neptunes, but they may not be actual ice giants, like we don't know how much like whether they're just like rocky material with hydrogen helium or did they kind of create a bunch of ices from beyond the snow line."
2021_06_11_SLU_S13,Christopher Hamilton,976.0,I I think you you're perhaps more likely to have um a a very uh more likely detection with an extreme monoculture than than a complex ecology that's able to better self regulate.
2021_06_11_SLU_S13,Christopher Hamilton,675.0,"So aquifer being water, absolutely not. Um aquifer being composed of sulfur that um is behaving as a fluid in the subsurface much like terrestrial aquifers do with water. Yes. Um but but for the most part the indication is IO is bone dry. And I think it would be a pretty remarkable series of uh events that would allow uh IO's subsurface to remain active today. Possible, but probably very unlikely. The key point I was making is that IO could have been habitable at an earlier time when it wasn't the hellish world it is now or it could be habitable in a future time to something else that favors energy over an otherwise hostile environment."
2021_10_01_MZT_S11,Kristin Koutmou,836.0,Yeah. I am Kristen Koutmou. I'm at the University of Michigan. I am a biochemist and my lab is interested in
2021_10_01_MZT_S11,Cheryl Andam,857.0,Sorry.
2021_10_01_MZT_S11,Wilfred van der Donk,917.0,"So so coming back to my question, is there a depository? Is there so so you you clearly present data that is out there for parasites focusing in this case on the host to to predict susceptibility. But are there are there databases there either for the parasites or for"
2021_10_01_MZT_S11,Wilfred van der Donk,977.0,"Those of you that are working on on the viruses. So I understand that the databases are there, but you essentially had to mind that database for your own work."
2021_10_01_MZT_S11,Wilfred van der Donk,730.0,"Yeah, I I don't know of any programs like that too. I have a feeling that in the next year we're going to find out a lot of uh data that hasn't been accumulated in the past year and that people are now looking at from actually infection with with COVID. Uh but I think those studies are hard and and probably lengthy is my guess. Uh but I know we were talking yesterday in the reception a little bit. Here at Illinois, we started doing testing of all the students and all the staff twice a week mandatory last summer. And so that means that there is a whole year of data of about 53,000 people that were all tested twice a week. I I hope because all of that data is there that uh that this will be mined for all kinds of different uh uh uh parameters. Um I don't know if we will have enough data of the people that tested positive and if we have all of that information on host, host immunity, transcriptomics, uh epigenetics, my guess is probably not. but but if the samples were frozen, uh maybe, maybe we can go back and can do a lot of analyses of these positive cases. And of course, patient wide and globally, there's a lot of samples that can be looked at retrospectively for things we don't know. And so maybe making a list of what would be good things to look at that either people are already looking at or perhaps not because we don't know what other people are doing. That could be a very valuable uh way of using resources that are already perhaps out there."
2021_10_01_MZT_S11,Joyce Jose,600.0,"any of these things. I mean, I am only talking about the viruses I am familiar with, but"
2021_10_01_MZT_S11,Dana Mitzel,885.0,Yes.
2021_10_01_MZT_S11,Joyce Jose,960.0,"in along with pull down studies and mass spectrometry. These are very useful. So Joyce, you you mean if you use specific inhibitors for GTPases, you actually see blockage of the virus replication or"
2021_10_01_MZT_S11,Dana Mitzel,629.0,So there is a little metabolomics data coming out with viruses. Um also something we're interested in trying to start up. Um more in like the metabolomics in insects versus mammalian cells and stuff like that.
2021_10_01_MZT_S11,Cheryl Andam,821.0,Okay.
2021_10_01_MZT_S11,Kristin Koutmou,929.0,"Sure, so innate immune response."
2021_10_01_MZT_S11,Danae Schulz,1051.0,Thank you.
2021_10_01_MZT_S2,Linda Detwiler,840.0,"Oh you're on mute, Kim. You're mute."
2021_10_01_MZT_S2,Adela Oliva Chavez,1091.0,"Uh so I'm interested in molecular mechanisms that make them be capable of making that jump. Uh so acquiring genes, uh changing receptors, etc. So all those molecular mechanisms that allow pathogens to make that jump into a new host."
2021_10_01_MZT_S2,Adela Oliva Chavez,1122.0,"Yeah, I don't know what bot two is."
2021_10_01_MZT_S2,Kezia Manlove,1022.0,"All right, I'll just applaud."
2021_10_01_MZT_S2,Kim Pepin,880.0,"I'm I'm super biased when it comes to spillover. I think like the ecology is the most important thing because if you don't have contact, you don't it doesn't matter. You know what I mean? Like you just the virus is not going to get to that new host. And so like that interface between species is critical to understand and the ecology that drives it."
2021_10_01_MZT_S2,Matthew Hopken,601.0,with different pathogens. And then sometimes we often make the assumption that pathogens that are more closely related to each other are more likely to affect the same type of host. Well we also see that's not often the case. So I think there's these huge data gaps and um a classic one I often think about too is like the bluetongue virus is the predictability of it moving with climate change has been it's been assumed that vectors in an area if they're not phylogenetically related to the current vector that they're not going to be able to transmit that. But that was actually shown in Europe in the late 2000s that the virus completely jumped to another species of biting midge that was not even closely related phylogenetically and it was assumed throughout Europe that none of these vectors were actually um none of these species were actually able to transmit the virus and that testing was all based on just phylogenetic predictions. Um so I think evolutionary history being a component of this can be informative um and in context with ecology too and so I go often go back to what Kim's talking about different data types and how can these data types be joined in some type of predictive model and weighted based on the different systems to lead to a predictive outcome.
2021_10_01_MZT_S2,Kim Pepin,727.0,"You're on mute, Kezia. I see that."
2021_10_01_MZT_S2,Kim Pepin,874.0,"I completely agree with Kezia. I just want to say that, but I'm going to change the topic slightly. Um, I want to go back to thinking about how to bridge these scales. So we have all this research that's been going on for years with trying to predict how viruses evolve in different microclimate conditions."
2021_10_01_MZT_S2,Kim Pepin,912.0,Yeah.
2021_10_01_MZT_S2,Troy Sutton,656.0,"I I can add some context to that. So, um, you know, we were talking about including humans in the ecological models. I think that's a huge factor because you don't get spillover if humans don't go out and handle these animals and change our behaviors and avian influence is an example of that where um the H5N1 virus you're talking about evolved in a certain area of China. It's at a lake where they started I I don't know if the farms preexisted but they started farming a lot of animals in and around these lakes where migratory birds were coming in and landing. And so you had birds living, you know, domesticated birds which people are living in very close proximity with their birds that are being exposed to wild birds and that um, you know, H5N1 won the lottery, it had the right features to then uh infect humans and highly pathogenic avian influenza only evolves in chickens. It does not evolve in wild birds. So that was where actually the the chicken, the human behavior of raising all of these chickens actually um led to evolution of that virus that then have farther downstream um effects. Um, so I I I think human behavior is probably the only way we're going to get a handle on some of this because we cannot just we we don't have the resources to monitor every wild animal out there. Um but we can we can follow humans especially with our wonderful use of cell phones and things like that."
2021_10_01_MZT_S2,Adela Oliva Chavez,1098.0,"Yeah, like doing something. So you can identify metabolic markers, you can do like metabolomics in in like uh specific host of interest and identify markers that change when the that specific host is highly infected and it could become like a super spreader. Uh, so you could look for uh metabolic uh metabolic markers. You can look also like because we know even in humans the depending on the metabolism, you have different processes like a person that has obesity tends to have a stronger inflammatory response than a person that is lean and exercise. Uh, so we can look for things like that in the in the ecological landscape. Um, to see okay, what like what host in this ecological landscape are more likely to become infected and what is the metabolism of that host and how does that influence that they become super spreaders and like more likely to then uh aid in that spillover event."
2021_10_01_MZT_S2,Matthew Hopken,601.0,"at times to um the metabolism as well. Different organisms metabolize differently and some of that metabolism is also tied to diet, right? So if some of that you can get us a picture of the organism's overall health by looking at its microbiome. Okay, thank you."
2021_10_01_MZT_S2,Kim Pepin,651.0,"That I wasn't exactly thinking that. I that far ahead. I was actually thinking like, you know, for a given species that we might do surveillance on, you know, identifying spatially, using these indicators to identify spatially where you might most be at risk for high levels of transmission, but then yeah, I think you'd want other data streams like the human component to know like whether that hotspot of transmission in that reservoir species would be high risk to humans. That's just what I was thinking. I don't know about everybody else."
2021_10_01_MZT_S2,Adela Oliva Chavez Oliva Chavez,695.0,"Uh, and we know from other studies in other places that it has to do a lot with the uh biofilms in the mid gut. Uh, so that that makes me wonder if something like that happens in vertebral animals where if you have a specific microbiome in your skin, you have a different immune response and then tickborn pathogens cannot infect. Uh, maybe something like that happens in other places in our body, uh, and yeah, it's a good question. Nobody has looked at the microbiome and how that affects the establishment uh of certain pathogens."
2021_09_30_MZT_S3,William Witola,634.0,"Yeah, yeah, it appears to be not specific for a particular pathogen, but it kind of targets intracellular pathogens, particularly those pathogens that form uh like a vacuum once they get into a host cell because it's that vacuum that those peptides tend to latch onto and then on top of pyroptosis they also activate acidification of the vacuum which also tends to kill the intracellular pathogens."
2021_09_30_MZT_S3,Angad Mehta,597.0,capping RNA polymerase dependent RNA replication and lot of the small molecules scaffolds as I think Peter had pointed out right in the beginning tend to be sort of generic right like Remdesivir was never really developed for SARS COV2 it was developed for like HCV and Ebola right and so I think there are mechanisms beyond just receptor targeting that can be essentially targeted to develop what one what might be more broad spectrum therapies.
2021_09_30_MZT_S3,William Witola,694.0,"And then there are certain features on this uh nanoparticle that allows it to uh readily penetrate uh cell membranes and get into the cytoplasm or even into the uh nucleus. That way then you can actually uh target your peptides to the actual uh pathogen in the cell. So that that can be like a delivery mechanism. And uh if you do it that way, it's like the RNA vaccine that's being used against uh uh COVID, uh whereby you're not just introducing peptides, but you are introducing coding sequences that once they get into the cell, you know, uh they'll express uh, you know, the actual proteins or the actual peptides in uh significant amounts."
