conference,session,m_cut,center_time_sec,window_start_sec,window_end_sec,window_start_mmss,window_end_mmss,duration_sec,num_participants,speaker_top_counts,signals,keywords,summary
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,995.6506329113924,975.6506329113924,1015.6506329113924,16:16,16:56,40.0,5,"Wilfred van der Donk×15, Dana Mitzel×5, Joyce Jose×2, William Witola×1, Kristin Koutmou×1","rx_decision=6, rx_assign=0, rx_summarize=0, decision_any=6","that, the, you, know, like, and, are, but","In a ~40s window (16:16–16:56), 5 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×15, Dana Mitzel×5, Joyce Jose×2, William Witola×1, Kristin Koutmou×1. Signals: rx_decision=6, rx_assign=0, rx_summarize=0, decision_any=6. Salient keywords: that, the, you, know, like, and, are, but. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (+0.0s) | Dana Mitzel: “Um but uh kind of going off of what Joyce was saying w..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,995.6506329113924,975.6506329113924,1015.6506329113924,16:16,16:56,40.0,5,"Wilfred van der Donk×15, Dana Mitzel×5, Joyce Jose×2, William Witola×1, Kristin Koutmou×1","rx_decision=6, rx_assign=0, rx_summarize=0, decision_any=6","that, the, you, know, like, and, are, but","In a ~40s window (16:16–16:56), 5 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×15, Dana Mitzel×5, Joyce Jose×2, William Witola×1, Kristin Koutmou×1. Signals: rx_decision=6, rx_assign=0, rx_summarize=0, decision_any=6. Salient keywords: that, the, you, know, like, and, are, but. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (+0.0s) | Dana Mitzel: “Um but uh kind of going off of what Joyce was saying w..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,1006.5,986.5,1026.5,16:26,17:06,40.0,5,"Wilfred van der Donk×11, Dana Mitzel×4, Joyce Jose×2, William Witola×2, Kristin Koutmou×2","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, you, and, for, like, are, have","In a ~40s window (16:26–17:06), 5 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×11, Dana Mitzel×4, Joyce Jose×2, William Witola×2, Kristin Koutmou×2. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, you, and, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-10.8s) | Wilfred van der Donk: “And William, can you go next and then we wil..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,1006.5,986.5,1026.5,16:26,17:06,40.0,5,"Wilfred van der Donk×11, Dana Mitzel×4, Joyce Jose×2, William Witola×2, Kristin Koutmou×2","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, you, and, for, like, are, have","In a ~40s window (16:26–17:06), 5 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×11, Dana Mitzel×4, Joyce Jose×2, William Witola×2, Kristin Koutmou×2. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, you, and, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-10.8s) | Wilfred van der Donk: “And William, can you go next and then we wil..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,1006.5,986.5,1026.5,16:26,17:06,40.0,5,"Wilfred van der Donk×11, Dana Mitzel×4, Joyce Jose×2, William Witola×2, Kristin Koutmou×2","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, you, and, for, like, are, have","In a ~40s window (16:26–17:06), 5 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×11, Dana Mitzel×4, Joyce Jose×2, William Witola×2, Kristin Koutmou×2. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, you, and, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-10.8s) | Wilfred van der Donk: “And William, can you go next and then we wil..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,1006.5,986.5,1026.5,16:26,17:06,40.0,5,"Wilfred van der Donk×11, Dana Mitzel×4, Joyce Jose×2, William Witola×2, Kristin Koutmou×2","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, you, and, for, like, are, have","In a ~40s window (16:26–17:06), 5 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×11, Dana Mitzel×4, Joyce Jose×2, William Witola×2, Kristin Koutmou×2. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, you, and, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-10.8s) | Wilfred van der Donk: “And William, can you go next and then we wil..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,1006.6784810126584,986.6784810126584,1026.6784810126583,16:27,17:07,39.999999999999886,5,"Wilfred van der Donk×11, Dana Mitzel×4, Kristin Koutmou×3, Joyce Jose×2, William Witola×2","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, you, and, for, like, are, have","In a ~39s window (16:27–17:07), 5 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×11, Dana Mitzel×4, Kristin Koutmou×3, Joyce Jose×2, William Witola×2. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, you, and, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-11.0s) | Wilfred van der Donk: “And William, can you go next and then we wil..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,1006.6784810126584,986.6784810126584,1026.6784810126583,16:27,17:07,39.999999999999886,5,"Wilfred van der Donk×11, Dana Mitzel×4, Kristin Koutmou×3, Joyce Jose×2, William Witola×2","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, you, and, for, like, are, have","In a ~39s window (16:27–17:07), 5 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×11, Dana Mitzel×4, Kristin Koutmou×3, Joyce Jose×2, William Witola×2. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, you, and, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-11.0s) | Wilfred van der Donk: “And William, can you go next and then we wil..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,1006.6784810126584,986.6784810126584,1026.6784810126583,16:27,17:07,39.999999999999886,5,"Wilfred van der Donk×11, Dana Mitzel×4, Kristin Koutmou×3, Joyce Jose×2, William Witola×2","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, you, and, for, like, are, have","In a ~39s window (16:27–17:07), 5 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×11, Dana Mitzel×4, Kristin Koutmou×3, Joyce Jose×2, William Witola×2. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, you, and, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-11.0s) | Wilfred van der Donk: “And William, can you go next and then we wil..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,1006.6784810126584,986.6784810126584,1026.6784810126583,16:27,17:07,39.999999999999886,5,"Wilfred van der Donk×11, Dana Mitzel×4, Kristin Koutmou×3, Joyce Jose×2, William Witola×2","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, you, and, for, like, are, have","In a ~39s window (16:27–17:07), 5 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×11, Dana Mitzel×4, Kristin Koutmou×3, Joyce Jose×2, William Witola×2. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, you, and, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-11.0s) | Wilfred van der Donk: “And William, can you go next and then we wil..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,1011.4481012658229,991.4481012658229,1031.448101265823,16:31,17:11,40.000000000000114,6,"Wilfred van der Donk×12, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×2, Joyce Jose×1, William Witola×1","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, and, you, for, like, are, have","In a ~40s window (16:31–17:11), 6 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×12, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×2, Joyce Jose×1, William Witola×1. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, and, you, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-15.8s) | Wilfred van der Donk: “And William, can you go next..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,1011.4481012658229,991.4481012658229,1031.448101265823,16:31,17:11,40.000000000000114,6,"Wilfred van der Donk×12, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×2, Joyce Jose×1, William Witola×1","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, and, you, for, like, are, have","In a ~40s window (16:31–17:11), 6 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×12, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×2, Joyce Jose×1, William Witola×1. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, and, you, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-15.8s) | Wilfred van der Donk: “And William, can you go next..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,1011.4481012658229,991.4481012658229,1031.448101265823,16:31,17:11,40.000000000000114,6,"Wilfred van der Donk×12, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×2, Joyce Jose×1, William Witola×1","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, and, you, for, like, are, have","In a ~40s window (16:31–17:11), 6 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×12, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×2, Joyce Jose×1, William Witola×1. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, and, you, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-15.8s) | Wilfred van der Donk: “And William, can you go next..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,1011.4481012658229,991.4481012658229,1031.448101265823,16:31,17:11,40.000000000000114,6,"Wilfred van der Donk×12, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×2, Joyce Jose×1, William Witola×1","rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5","that, the, and, you, for, like, are, have","In a ~40s window (16:31–17:11), 6 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×12, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×2, Joyce Jose×1, William Witola×1. Signals: rx_decision=5, rx_assign=1, rx_summarize=0, decision_any=5. Salient keywords: that, the, and, you, for, like, are, have. Sample lines: Dana Mitzel: “But you know, is would if we use something like that like the polyphenols or anything like that, would it be more broad based target where they're actually attacking more of like the transcription of viruses or something that's needed to actually that's applied to a lot of the RNA viruses.” (-15.8s) | Wilfred van der Donk: “And William, can you go next..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,1016.0,996.0,1036.0,16:36,17:16,40.0,6,"Wilfred van der Donk×16, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×3, Joyce Jose×2, William Witola×1","rx_decision=4, rx_assign=1, rx_summarize=0, decision_any=4","that, the, and, you, for, have, about, are","In a ~40s window (16:36–17:16), 6 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×16, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×3, Joyce Jose×2, William Witola×1. Signals: rx_decision=4, rx_assign=1, rx_summarize=0, decision_any=4. Salient keywords: that, the, and, you, for, have, about, are. Sample lines: Wilfred van der Donk: “And William, can you go next and then we will” (+0.0s) | Wilfred van der Donk: “And then and then you went on but it would be really nice if there were databases where once people had done some mining the results thereof would be deposited in some database where you could easily for all kinds of different targets” (-17.5s) | Dana Mitzel: “So ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,1016.0,996.0,1036.0,16:36,17:16,40.0,6,"Wilfred van der Donk×16, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×3, Joyce Jose×2, William Witola×1","rx_decision=4, rx_assign=1, rx_summarize=0, decision_any=4","that, the, and, you, for, have, about, are","In a ~40s window (16:36–17:16), 6 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×16, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×3, Joyce Jose×2, William Witola×1. Signals: rx_decision=4, rx_assign=1, rx_summarize=0, decision_any=4. Salient keywords: that, the, and, you, for, have, about, are. Sample lines: Wilfred van der Donk: “And William, can you go next and then we will” (+0.0s) | Wilfred van der Donk: “And then and then you went on but it would be really nice if there were databases where once people had done some mining the results thereof would be deposited in some database where you could easily for all kinds of different targets” (-17.5s) | Dana Mitzel: “So ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,1016.0,996.0,1036.0,16:36,17:16,40.0,6,"Wilfred van der Donk×16, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×3, Joyce Jose×2, William Witola×1","rx_decision=4, rx_assign=1, rx_summarize=0, decision_any=4","that, the, and, you, for, have, about, are","In a ~40s window (16:36–17:16), 6 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×16, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×3, Joyce Jose×2, William Witola×1. Signals: rx_decision=4, rx_assign=1, rx_summarize=0, decision_any=4. Salient keywords: that, the, and, you, for, have, about, are. Sample lines: Wilfred van der Donk: “And William, can you go next and then we will” (+0.0s) | Wilfred van der Donk: “And then and then you went on but it would be really nice if there were databases where once people had done some mining the results thereof would be deposited in some database where you could easily for all kinds of different targets” (-17.5s) | Dana Mitzel: “So ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,1016.0,996.0,1036.0,16:36,17:16,40.0,6,"Wilfred van der Donk×16, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×3, Joyce Jose×2, William Witola×1","rx_decision=4, rx_assign=1, rx_summarize=0, decision_any=4","that, the, and, you, for, have, about, are","In a ~40s window (16:36–17:16), 6 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×16, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×3, Joyce Jose×2, William Witola×1. Signals: rx_decision=4, rx_assign=1, rx_summarize=0, decision_any=4. Salient keywords: that, the, and, you, for, have, about, are. Sample lines: Wilfred van der Donk: “And William, can you go next and then we will” (+0.0s) | Wilfred van der Donk: “And then and then you went on but it would be really nice if there were databases where once people had done some mining the results thereof would be deposited in some database where you could easily for all kinds of different targets” (-17.5s) | Dana Mitzel: “So ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,6,1016.0,996.0,1036.0,16:36,17:16,40.0,6,"Wilfred van der Donk×16, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×3, Joyce Jose×2, William Witola×1","rx_decision=4, rx_assign=1, rx_summarize=0, decision_any=4","that, the, and, you, for, have, about, are","In a ~40s window (16:36–17:16), 6 speakers converged (m≥6). Turns by speaker: Wilfred van der Donk×16, Dana Mitzel×5, Kristin Koutmou×3, Danae Schulz×3, Joyce Jose×2, William Witola×1. Signals: rx_decision=4, rx_assign=1, rx_summarize=0, decision_any=4. Salient keywords: that, the, and, you, for, have, about, are. Sample lines: Wilfred van der Donk: “And William, can you go next and then we will” (+0.0s) | Wilfred van der Donk: “And then and then you went on but it would be really nice if there were databases where once people had done some mining the results thereof would be deposited in some database where you could easily for all kinds of different targets” (-17.5s) | Dana Mitzel: “So ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,1047.9490968801313,1027.9490968801313,1067.9490968801313,17:08,17:48,40.0,6,"Wilfred van der Donk×12, Danae Schulz×8, Kristin Koutmou×6, Dana Mitzel×4, Joyce Jose×3, William Witola×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, that, you, host, with, can, have","In a ~40s window (17:08–17:48), 6 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×12, Danae Schulz×8, Kristin Koutmou×6, Dana Mitzel×4, Joyce Jose×3, William Witola×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, that, you, host, with, can, have. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (+0.0s) | Dana Mitzel: “So I do agree with William that with that it's probably a lot of the host and the epigenetics and just the gen..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,1047.9490968801313,1027.9490968801313,1067.9490968801313,17:08,17:48,40.0,6,"Wilfred van der Donk×12, Danae Schulz×8, Kristin Koutmou×6, Dana Mitzel×4, Joyce Jose×3, William Witola×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, that, you, host, with, can, have","In a ~40s window (17:08–17:48), 6 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×12, Danae Schulz×8, Kristin Koutmou×6, Dana Mitzel×4, Joyce Jose×3, William Witola×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, that, you, host, with, can, have. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (+0.0s) | Dana Mitzel: “So I do agree with William that with that it's probably a lot of the host and the epigenetics and just the gen..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,1047.9490968801313,1027.9490968801313,1067.9490968801313,17:08,17:48,40.0,6,"Wilfred van der Donk×12, Danae Schulz×8, Kristin Koutmou×6, Dana Mitzel×4, Joyce Jose×3, William Witola×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, that, you, host, with, can, have","In a ~40s window (17:08–17:48), 6 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×12, Danae Schulz×8, Kristin Koutmou×6, Dana Mitzel×4, Joyce Jose×3, William Witola×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, that, you, host, with, can, have. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (+0.0s) | Dana Mitzel: “So I do agree with William that with that it's probably a lot of the host and the epigenetics and just the gen..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,1047.9490968801313,1027.9490968801313,1067.9490968801313,17:08,17:48,40.0,6,"Wilfred van der Donk×12, Danae Schulz×8, Kristin Koutmou×6, Dana Mitzel×4, Joyce Jose×3, William Witola×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, that, you, host, with, can, have","In a ~40s window (17:08–17:48), 6 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×12, Danae Schulz×8, Kristin Koutmou×6, Dana Mitzel×4, Joyce Jose×3, William Witola×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, that, you, host, with, can, have. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (+0.0s) | Dana Mitzel: “So I do agree with William that with that it's probably a lot of the host and the epigenetics and just the gen..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,6,1047.9490968801313,1027.9490968801313,1067.9490968801313,17:08,17:48,40.0,6,"Wilfred van der Donk×12, Danae Schulz×8, Kristin Koutmou×6, Dana Mitzel×4, Joyce Jose×3, William Witola×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, that, you, host, with, can, have","In a ~40s window (17:08–17:48), 6 speakers converged (m≥6). Turns by speaker: Wilfred van der Donk×12, Danae Schulz×8, Kristin Koutmou×6, Dana Mitzel×4, Joyce Jose×3, William Witola×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, that, you, host, with, can, have. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (+0.0s) | Dana Mitzel: “So I do agree with William that with that it's probably a lot of the host and the epigenetics and just the gen..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,1054.220848056537,1034.220848056537,1074.220848056537,17:14,17:54,40.0,6,"Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×6, Dana Mitzel×4, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, with, host, can","In a ~40s window (17:14–17:54), 6 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×6, Dana Mitzel×4, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, with, host, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-6.3s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,3,1054.220848056537,1034.220848056537,1074.220848056537,17:14,17:54,40.0,6,"Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×6, Dana Mitzel×4, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, with, host, can","In a ~40s window (17:14–17:54), 6 speakers converged (m≥3). Turns by speaker: Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×6, Dana Mitzel×4, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, with, host, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-6.3s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,4,1054.220848056537,1034.220848056537,1074.220848056537,17:14,17:54,40.0,6,"Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×6, Dana Mitzel×4, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, with, host, can","In a ~40s window (17:14–17:54), 6 speakers converged (m≥4). Turns by speaker: Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×6, Dana Mitzel×4, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, with, host, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-6.3s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,5,1054.220848056537,1034.220848056537,1074.220848056537,17:14,17:54,40.0,6,"Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×6, Dana Mitzel×4, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, with, host, can","In a ~40s window (17:14–17:54), 6 speakers converged (m≥5). Turns by speaker: Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×6, Dana Mitzel×4, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, with, host, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-6.3s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,6,1054.220848056537,1034.220848056537,1074.220848056537,17:14,17:54,40.0,6,"Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×6, Dana Mitzel×4, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, with, host, can","In a ~40s window (17:14–17:54), 6 speakers converged (m≥6). Turns by speaker: Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×6, Dana Mitzel×4, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, with, host, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-6.3s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS ..."
2021_10_01_MZT_S11,2021_10_01_MZT_S11,2,1055.3636363636365,1035.3636363636365,1075.3636363636365,17:15,17:55,40.0,6,"Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×7, Dana Mitzel×3, William Witola×2, Joyce Jose×2","rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4","the, and, you, they, that, host, with, can","In a ~40s window (17:15–17:55), 6 speakers converged (m≥2). Turns by speaker: Wilfred van der Donk×8, Kristin Koutmou×7, Danae Schulz×7, Dana Mitzel×3, William Witola×2, Joyce Jose×2. Signals: rx_decision=0, rx_assign=4, rx_summarize=0, decision_any=4. Salient keywords: the, and, you, they, that, host, with, can. Sample lines: Wilfred van der Donk: “We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.” (-7.4s) | Dana Mitzel: “Um, but you know with West Nile as it passed through the United States and have changed and even now with SARS ..."
